DATAFLOW_ID:Dataflow ID,KEY:Timeseries Key,FREQ:Frequency,L_MEASURE:Measure,L_POSITION:Balance sheet position,L_INSTR:Type of instruments,L_DENOM:Currency denomination,L_CURR_TYPE:Currency type of reporting country,L_PARENT_CTY:Parent country,L_REP_BANK_TYPE:Type of reporting institutions,L_REP_CTY:Reporting country,L_CP_SECTOR:Counterparty sector,L_CP_COUNTRY:Counterparty country,L_POS_TYPE:Position type,Unit,Unit multiplier,TIME_PERIOD:Period,OBS_CONF:Confidentiality,OBS_PRE_BREAK:Pre-break value,OBS_STATUS:Status,OBS_VALUE:Value
"BIS,WS_LBS_D_PUB,1.0",Q.F.L.A.TO1.A.IE.A.5A.N.5J.N,Q:Quarterly,F:FX and break adjusted change (BIS calculated),L:Total liabilities,A:All instruments,TO1:All currencies,A:All currencies (=D+F+U),IE:Ireland,"A:All reporting banks/institutions (domestic, foreign, consortium and unclassified)",5A:All reporting countries,"N:Non-banks, total",5J:All countries (total),N:Cross-border,US dollar,Millions,6/30/2009,F:Free,,A:Normal value,-1706.812
"BIS,WS_LBS_D_PUB,1.0",Q.F.L.A.TO1.A.IE.A.5A.N.5J.N,Q:Quarterly,F:FX and break adjusted change (BIS calculated),L:Total liabilities,A:All instruments,TO1:All currencies,A:All currencies (=D+F+U),IE:Ireland,"A:All reporting banks/institutions (domestic, foreign, consortium and unclassified)",5A:All reporting countries,"N:Non-banks, total",5J:All countries (total),N:Cross-border,US dollar,Millions,9/30/2009,F:Free,,A:Normal value,-1851.375
"BIS,WS_LBS_D_PUB,1.0",Q.F.L.A.TO1.A.IE.A.5A.N.5J.N,Q:Quarterly,F:FX and break adjusted change (BIS calculated),L:Total liabilities,A:All instruments,TO1:All currencies,A:All currencies (=D+F+U),IE:Ireland,"A:All reporting banks/institutions (domestic, foreign, consortium and unclassified)",5A:All reporting countries,"N:Non-banks, total",5J:All countries (total),N:Cross-border,US dollar,Millions,12/31/2009,F:Free,,A:Normal value,-15553.786
"BIS,WS_LBS_D_PUB,1.0",Q.F.L.A.TO1.A.IE.A.5A.N.5J.N,Q:Quarterly,F:FX and break adjusted change (BIS calculated),L:Total liabilities,A:All instruments,TO1:All currencies,A:All currencies (=D+F+U),IE:Ireland,"A:All reporting banks/institutions (domestic, foreign, consortium and unclassified)",5A:All reporting countries,"N:Non-banks, total",5J:All countries (total),N:Cross-border,US dollar,Millions,3/31/2010,F:Free,,A:Normal value,-6036.904
"BIS,WS_LBS_D_PUB,1.0",Q.F.L.A.TO1.A.IE.A.5A.N.5J.N,Q:Quarterly,F:FX and break adjusted change (BIS calculated),L:Total liabilities,A:All instruments,TO1:All currencies,A:All currencies (=D+F+U),IE:Ireland,"A:All reporting banks/institutions (domestic, foreign, consortium and unclassified)",5A:All reporting countries,"N:Non-banks, total",5J:All countries (total),N:Cross-border,US dollar,Millions,6/30/2010,F:Free,,A:Normal value,-10127.522
"BIS,WS_LBS_D_PUB,1.0",Q.F.L.A.TO1.A.IE.A.5A.N.5J.N,Q:Quarterly,F:FX and break adjusted change (BIS calculated),L:Total liabilities,A:All instruments,TO1:All currencies,A:All currencies (=D+F+U),IE:Ireland,"A:All reporting banks/institutions (domestic, foreign, consortium and unclassified)",5A:All reporting countries,"N:Non-banks, total",5J:All countries (total),N:Cross-border,US dollar,Millions,9/30/2010,F:Free,,A:Normal value,-18465.844
"BIS,WS_LBS_D_PUB,1.0",Q.F.L.A.TO1.A.IE.A.5A.N.5J.N,Q:Quarterly,F:FX and break adjusted change (BIS calculated),L:Total liabilities,A:All instruments,TO1:All currencies,A:All currencies (=D+F+U),IE:Ireland,"A:All reporting banks/institutions (domestic, foreign, consortium and unclassified)",5A:All reporting countries,"N:Non-banks, total",5J:All countries (total),N:Cross-border,US dollar,Millions,12/31/2010,F:Free,,A:Normal value,-17890.039
"BIS,WS_LBS_D_PUB,1.0",Q.F.L.A.TO1.A.IE.A.5A.N.5J.N,Q:Quarterly,F:FX and break adjusted change (BIS calculated),L:Total liabilities,A:All instruments,TO1:All currencies,A:All currencies (=D+F+U),IE:Ireland,"A:All reporting banks/institutions (domestic, foreign, consortium and unclassified)",5A:All reporting countries,"N:Non-banks, total",5J:All countries (total),N:Cross-border,US dollar,Millions,3/31/2011,F:Free,,A:Normal value,-12946.317
"BIS,WS_LBS_D_PUB,1.0",Q.F.L.A.TO1.A.IE.A.5A.N.5J.N,Q:Quarterly,F:FX and break adjusted change (BIS calculated),L:Total liabilities,A:All instruments,TO1:All currencies,A:All currencies (=D+F+U),IE:Ireland,"A:All reporting banks/institutions (domestic, foreign, consortium and unclassified)",5A:All reporting countries,"N:Non-banks, total",5J:All countries (total),N:Cross-border,US dollar,Millions,6/30/2011,F:Free,,A:Normal value,-10818.391
"BIS,WS_LBS_D_PUB,1.0",Q.F.L.A.TO1.A.IE.A.5A.N.5J.N,Q:Quarterly,F:FX and break adjusted change (BIS calculated),L:Total liabilities,A:All instruments,TO1:All currencies,A:All currencies (=D+F+U),IE:Ireland,"A:All reporting banks/institutions (domestic, foreign, consortium and unclassified)",5A:All reporting countries,"N:Non-banks, total",5J:All countries (total),N:Cross-border,US dollar,Millions,9/30/2011,F:Free,,A:Normal value,6293.721
"BIS,WS_LBS_D_PUB,1.0",Q.F.L.A.TO1.A.IE.A.5A.N.5J.N,Q:Quarterly,F:FX and break adjusted change (BIS calculated),L:Total liabilities,A:All instruments,TO1:All currencies,A:All currencies (=D+F+U),IE:Ireland,"A:All reporting banks/institutions (domestic, foreign, consortium and unclassified)",5A:All reporting countries,"N:Non-banks, total",5J:All countries (total),N:Cross-border,US dollar,Millions,12/31/2011,F:Free,,A:Normal value,-28.974
"BIS,WS_LBS_D_PUB,1.0",Q.F.L.A.TO1.A.IE.A.5A.N.5J.N,Q:Quarterly,F:FX and break adjusted change (BIS calculated),L:Total liabilities,A:All instruments,TO1:All currencies,A:All currencies (=D+F+U),IE:Ireland,"A:All reporting banks/institutions (domestic, foreign, consortium and unclassified)",5A:All reporting countries,"N:Non-banks, total",5J:All countries (total),N:Cross-border,US dollar,Millions,3/31/2012,F:Free,,A:Normal value,57.521
"BIS,WS_LBS_D_PUB,1.0",Q.F.L.A.TO1.A.IE.A.5A.N.5J.N,Q:Quarterly,F:FX and break adjusted change (BIS calculated),L:Total liabilities,A:All instruments,TO1:All currencies,A:All currencies (=D+F+U),IE:Ireland,"A:All reporting banks/institutions (domestic, foreign, consortium and unclassified)",5A:All reporting countries,"N:Non-banks, total",5J:All countries (total),N:Cross-border,US dollar,Millions,6/30/2012,F:Free,,A:Normal value,832.158
"BIS,WS_LBS_D_PUB,1.0",Q.F.L.A.TO1.A.IE.A.5A.N.5J.N,Q:Quarterly,F:FX and break adjusted change (BIS calculated),L:Total liabilities,A:All instruments,TO1:All currencies,A:All currencies (=D+F+U),IE:Ireland,"A:All reporting banks/institutions (domestic, foreign, consortium and unclassified)",5A:All reporting countries,"N:Non-banks, total",5J:All countries (total),N:Cross-border,US dollar,Millions,9/30/2012,F:Free,,A:Normal value,-740.413
"BIS,WS_LBS_D_PUB,1.0",Q.F.L.A.TO1.A.IE.A.5A.N.5J.N,Q:Quarterly,F:FX and break adjusted change (BIS calculated),L:Total liabilities,A:All instruments,TO1:All currencies,A:All currencies (=D+F+U),IE:Ireland,"A:All reporting banks/institutions (domestic, foreign, consortium and unclassified)",5A:All reporting countries,"N:Non-banks, total",5J:All countries (total),N:Cross-border,US dollar,Millions,12/31/2012,F:Free,,A:Normal value,1623.548
"BIS,WS_LBS_D_PUB,1.0",Q.F.L.A.TO1.A.IE.A.5A.N.5J.N,Q:Quarterly,F:FX and break adjusted change (BIS calculated),L:Total liabilities,A:All instruments,TO1:All currencies,A:All currencies (=D+F+U),IE:Ireland,"A:All reporting banks/institutions (domestic, foreign, consortium and unclassified)",5A:All reporting countries,"N:Non-banks, total",5J:All countries (total),N:Cross-border,US dollar,Millions,3/31/2013,F:Free,,A:Normal value,369.702
"BIS,WS_LBS_D_PUB,1.0",Q.F.L.A.TO1.A.IE.A.5A.N.5J.N,Q:Quarterly,F:FX and break adjusted change (BIS calculated),L:Total liabilities,A:All instruments,TO1:All currencies,A:All currencies (=D+F+U),IE:Ireland,"A:All reporting banks/institutions (domestic, foreign, consortium and unclassified)",5A:All reporting countries,"N:Non-banks, total",5J:All countries (total),N:Cross-border,US dollar,Millions,6/30/2013,F:Free,,A:Normal value,-323.061
"BIS,WS_LBS_D_PUB,1.0",Q.F.L.A.TO1.A.IE.A.5A.N.5J.N,Q:Quarterly,F:FX and break adjusted change (BIS calculated),L:Total liabilities,A:All instruments,TO1:All currencies,A:All currencies (=D+F+U),IE:Ireland,"A:All reporting banks/institutions (domestic, foreign, consortium and unclassified)",5A:All reporting countries,"N:Non-banks, total",5J:All countries (total),N:Cross-border,US dollar,Millions,9/30/2013,F:Free,,A:Normal value,-367.92
"BIS,WS_LBS_D_PUB,1.0",Q.F.L.A.TO1.A.IE.A.5A.N.5J.N,Q:Quarterly,F:FX and break adjusted change (BIS calculated),L:Total liabilities,A:All instruments,TO1:All currencies,A:All currencies (=D+F+U),IE:Ireland,"A:All reporting banks/institutions (domestic, foreign, consortium and unclassified)",5A:All reporting countries,"N:Non-banks, total",5J:All countries (total),N:Cross-border,US dollar,Millions,12/31/2013,F:Free,,A:Normal value,1850.558
"BIS,WS_LBS_D_PUB,1.0",Q.F.L.A.TO1.A.IE.A.5A.N.5J.N,Q:Quarterly,F:FX and break adjusted change (BIS calculated),L:Total liabilities,A:All instruments,TO1:All currencies,A:All currencies (=D+F+U),IE:Ireland,"A:All reporting banks/institutions (domestic, foreign, consortium and unclassified)",5A:All reporting countries,"N:Non-banks, total",5J:All countries (total),N:Cross-border,US dollar,Millions,3/31/2014,F:Free,,A:Normal value,-1477.297
"BIS,WS_LBS_D_PUB,1.0",Q.F.L.A.TO1.A.IE.A.5A.N.5J.N,Q:Quarterly,F:FX and break adjusted change (BIS calculated),L:Total liabilities,A:All instruments,TO1:All currencies,A:All currencies (=D+F+U),IE:Ireland,"A:All reporting banks/institutions (domestic, foreign, consortium and unclassified)",5A:All reporting countries,"N:Non-banks, total",5J:All countries (total),N:Cross-border,US dollar,Millions,6/30/2014,F:Free,,A:Normal value,94.19
"BIS,WS_LBS_D_PUB,1.0",Q.F.L.A.TO1.A.IE.A.5A.N.5J.N,Q:Quarterly,F:FX and break adjusted change (BIS calculated),L:Total liabilities,A:All instruments,TO1:All currencies,A:All currencies (=D+F+U),IE:Ireland,"A:All reporting banks/institutions (domestic, foreign, consortium and unclassified)",5A:All reporting countries,"N:Non-banks, total",5J:All countries (total),N:Cross-border,US dollar,Millions,9/30/2014,F:Free,,A:Normal value,320.752
"BIS,WS_LBS_D_PUB,1.0",Q.F.L.A.TO1.A.IE.A.5A.N.5J.N,Q:Quarterly,F:FX and break adjusted change (BIS calculated),L:Total liabilities,A:All instruments,TO1:All currencies,A:All currencies (=D+F+U),IE:Ireland,"A:All reporting banks/institutions (domestic, foreign, consortium and unclassified)",5A:All reporting countries,"N:Non-banks, total",5J:All countries (total),N:Cross-border,US dollar,Millions,12/31/2014,F:Free,,A:Normal value,-109.676
"BIS,WS_LBS_D_PUB,1.0",Q.F.L.A.TO1.A.IE.A.5A.N.5J.N,Q:Quarterly,F:FX and break adjusted change (BIS calculated),L:Total liabilities,A:All instruments,TO1:All currencies,A:All currencies (=D+F+U),IE:Ireland,"A:All reporting banks/institutions (domestic, foreign, consortium and unclassified)",5A:All reporting countries,"N:Non-banks, total",5J:All countries (total),N:Cross-border,US dollar,Millions,3/31/2015,F:Free,,A:Normal value,-2431.362
"BIS,WS_LBS_D_PUB,1.0",Q.F.L.A.TO1.A.IE.A.5A.N.5J.N,Q:Quarterly,F:FX and break adjusted change (BIS calculated),L:Total liabilities,A:All instruments,TO1:All currencies,A:All currencies (=D+F+U),IE:Ireland,"A:All reporting banks/institutions (domestic, foreign, consortium and unclassified)",5A:All reporting countries,"N:Non-banks, total",5J:All countries (total),N:Cross-border,US dollar,Millions,6/30/2015,F:Free,,A:Normal value,-272.391
"BIS,WS_LBS_D_PUB,1.0",Q.F.L.A.TO1.A.IE.A.5A.N.5J.N,Q:Quarterly,F:FX and break adjusted change (BIS calculated),L:Total liabilities,A:All instruments,TO1:All currencies,A:All currencies (=D+F+U),IE:Ireland,"A:All reporting banks/institutions (domestic, foreign, consortium and unclassified)",5A:All reporting countries,"N:Non-banks, total",5J:All countries (total),N:Cross-border,US dollar,Millions,9/30/2015,F:Free,,A:Normal value,-5361.442
"BIS,WS_LBS_D_PUB,1.0",Q.F.L.A.TO1.A.IE.A.5A.N.5J.N,Q:Quarterly,F:FX and break adjusted change (BIS calculated),L:Total liabilities,A:All instruments,TO1:All currencies,A:All currencies (=D+F+U),IE:Ireland,"A:All reporting banks/institutions (domestic, foreign, consortium and unclassified)",5A:All reporting countries,"N:Non-banks, total",5J:All countries (total),N:Cross-border,US dollar,Millions,12/31/2015,F:Free,,A:Normal value,25.535
"BIS,WS_LBS_D_PUB,1.0",Q.F.L.A.TO1.A.IE.A.5A.N.5J.N,Q:Quarterly,F:FX and break adjusted change (BIS calculated),L:Total liabilities,A:All instruments,TO1:All currencies,A:All currencies (=D+F+U),IE:Ireland,"A:All reporting banks/institutions (domestic, foreign, consortium and unclassified)",5A:All reporting countries,"N:Non-banks, total",5J:All countries (total),N:Cross-border,US dollar,Millions,3/31/2016,F:Free,,A:Normal value,-518.738
"BIS,WS_LBS_D_PUB,1.0",Q.F.L.A.TO1.A.IE.A.5A.N.5J.N,Q:Quarterly,F:FX and break adjusted change (BIS calculated),L:Total liabilities,A:All instruments,TO1:All currencies,A:All currencies (=D+F+U),IE:Ireland,"A:All reporting banks/institutions (domestic, foreign, consortium and unclassified)",5A:All reporting countries,"N:Non-banks, total",5J:All countries (total),N:Cross-border,US dollar,Millions,6/30/2016,F:Free,,A:Normal value,-159.319
"BIS,WS_LBS_D_PUB,1.0",Q.F.L.A.TO1.A.IE.A.5A.N.5J.N,Q:Quarterly,F:FX and break adjusted change (BIS calculated),L:Total liabilities,A:All instruments,TO1:All currencies,A:All currencies (=D+F+U),IE:Ireland,"A:All reporting banks/institutions (domestic, foreign, consortium and unclassified)",5A:All reporting countries,"N:Non-banks, total",5J:All countries (total),N:Cross-border,US dollar,Millions,9/30/2016,F:Free,,A:Normal value,1563.047
"BIS,WS_LBS_D_PUB,1.0",Q.F.L.A.TO1.A.IE.A.5A.N.5J.N,Q:Quarterly,F:FX and break adjusted change (BIS calculated),L:Total liabilities,A:All instruments,TO1:All currencies,A:All currencies (=D+F+U),IE:Ireland,"A:All reporting banks/institutions (domestic, foreign, consortium and unclassified)",5A:All reporting countries,"N:Non-banks, total",5J:All countries (total),N:Cross-border,US dollar,Millions,12/31/2016,F:Free,,A:Normal value,-340.263
"BIS,WS_LBS_D_PUB,1.0",Q.F.L.A.TO1.A.IE.A.5A.N.5J.N,Q:Quarterly,F:FX and break adjusted change (BIS calculated),L:Total liabilities,A:All instruments,TO1:All currencies,A:All currencies (=D+F+U),IE:Ireland,"A:All reporting banks/institutions (domestic, foreign, consortium and unclassified)",5A:All reporting countries,"N:Non-banks, total",5J:All countries (total),N:Cross-border,US dollar,Millions,3/31/2017,F:Free,,A:Normal value,-1104.86
"BIS,WS_LBS_D_PUB,1.0",Q.F.L.A.TO1.A.IE.A.5A.N.5J.N,Q:Quarterly,F:FX and break adjusted change (BIS calculated),L:Total liabilities,A:All instruments,TO1:All currencies,A:All currencies (=D+F+U),IE:Ireland,"A:All reporting banks/institutions (domestic, foreign, consortium and unclassified)",5A:All reporting countries,"N:Non-banks, total",5J:All countries (total),N:Cross-border,US dollar,Millions,6/30/2017,F:Free,,A:Normal value,-159.022
"BIS,WS_LBS_D_PUB,1.0",Q.F.L.A.TO1.A.IE.A.5A.N.5J.N,Q:Quarterly,F:FX and break adjusted change (BIS calculated),L:Total liabilities,A:All instruments,TO1:All currencies,A:All currencies (=D+F+U),IE:Ireland,"A:All reporting banks/institutions (domestic, foreign, consortium and unclassified)",5A:All reporting countries,"N:Non-banks, total",5J:All countries (total),N:Cross-border,US dollar,Millions,9/30/2017,F:Free,,A:Normal value,-1118.524
"BIS,WS_LBS_D_PUB,1.0",Q.F.L.A.TO1.A.IE.A.5A.N.5J.N,Q:Quarterly,F:FX and break adjusted change (BIS calculated),L:Total liabilities,A:All instruments,TO1:All currencies,A:All currencies (=D+F+U),IE:Ireland,"A:All reporting banks/institutions (domestic, foreign, consortium and unclassified)",5A:All reporting countries,"N:Non-banks, total",5J:All countries (total),N:Cross-border,US dollar,Millions,12/31/2017,F:Free,,A:Normal value,1644.719
"BIS,WS_LBS_D_PUB,1.0",Q.F.L.A.TO1.A.IE.A.5A.N.5J.N,Q:Quarterly,F:FX and break adjusted change (BIS calculated),L:Total liabilities,A:All instruments,TO1:All currencies,A:All currencies (=D+F+U),IE:Ireland,"A:All reporting banks/institutions (domestic, foreign, consortium and unclassified)",5A:All reporting countries,"N:Non-banks, total",5J:All countries (total),N:Cross-border,US dollar,Millions,3/31/2018,F:Free,,A:Normal value,-157.475
"BIS,WS_LBS_D_PUB,1.0",Q.F.L.A.TO1.A.IE.A.5A.N.5J.N,Q:Quarterly,F:FX and break adjusted change (BIS calculated),L:Total liabilities,A:All instruments,TO1:All currencies,A:All currencies (=D+F+U),IE:Ireland,"A:All reporting banks/institutions (domestic, foreign, consortium and unclassified)",5A:All reporting countries,"N:Non-banks, total",5J:All countries (total),N:Cross-border,US dollar,Millions,6/30/2018,F:Free,,A:Normal value,666.569
"BIS,WS_LBS_D_PUB,1.0",Q.F.L.A.TO1.A.IE.A.5A.N.5J.N,Q:Quarterly,F:FX and break adjusted change (BIS calculated),L:Total liabilities,A:All instruments,TO1:All currencies,A:All currencies (=D+F+U),IE:Ireland,"A:All reporting banks/institutions (domestic, foreign, consortium and unclassified)",5A:All reporting countries,"N:Non-banks, total",5J:All countries (total),N:Cross-border,US dollar,Millions,9/30/2018,F:Free,,A:Normal value,-84.559
"BIS,WS_LBS_D_PUB,1.0",Q.F.L.A.TO1.A.IE.A.5A.N.5J.N,Q:Quarterly,F:FX and break adjusted change (BIS calculated),L:Total liabilities,A:All instruments,TO1:All currencies,A:All currencies (=D+F+U),IE:Ireland,"A:All reporting banks/institutions (domestic, foreign, consortium and unclassified)",5A:All reporting countries,"N:Non-banks, total",5J:All countries (total),N:Cross-border,US dollar,Millions,12/31/2018,F:Free,,A:Normal value,-11.778
"BIS,WS_LBS_D_PUB,1.0",Q.F.L.A.TO1.A.IE.A.5A.N.5J.N,Q:Quarterly,F:FX and break adjusted change (BIS calculated),L:Total liabilities,A:All instruments,TO1:All currencies,A:All currencies (=D+F+U),IE:Ireland,"A:All reporting banks/institutions (domestic, foreign, consortium and unclassified)",5A:All reporting countries,"N:Non-banks, total",5J:All countries (total),N:Cross-border,US dollar,Millions,3/31/2019,F:Free,,A:Normal value,-501.319
"BIS,WS_LBS_D_PUB,1.0",Q.F.L.A.TO1.A.IE.A.5A.N.5J.N,Q:Quarterly,F:FX and break adjusted change (BIS calculated),L:Total liabilities,A:All instruments,TO1:All currencies,A:All currencies (=D+F+U),IE:Ireland,"A:All reporting banks/institutions (domestic, foreign, consortium and unclassified)",5A:All reporting countries,"N:Non-banks, total",5J:All countries (total),N:Cross-border,US dollar,Millions,6/30/2019,F:Free,,A:Normal value,25.802
"BIS,WS_LBS_D_PUB,1.0",Q.F.L.A.TO1.A.IE.A.5A.N.5J.N,Q:Quarterly,F:FX and break adjusted change (BIS calculated),L:Total liabilities,A:All instruments,TO1:All currencies,A:All currencies (=D+F+U),IE:Ireland,"A:All reporting banks/institutions (domestic, foreign, consortium and unclassified)",5A:All reporting countries,"N:Non-banks, total",5J:All countries (total),N:Cross-border,US dollar,Millions,9/30/2019,F:Free,,A:Normal value,-219.142
"BIS,WS_LBS_D_PUB,1.0",Q.F.L.A.TO1.A.IE.A.5A.N.5J.N,Q:Quarterly,F:FX and break adjusted change (BIS calculated),L:Total liabilities,A:All instruments,TO1:All currencies,A:All currencies (=D+F+U),IE:Ireland,"A:All reporting banks/institutions (domestic, foreign, consortium and unclassified)",5A:All reporting countries,"N:Non-banks, total",5J:All countries (total),N:Cross-border,US dollar,Millions,12/31/2019,F:Free,,A:Normal value,-251.176
"BIS,WS_LBS_D_PUB,1.0",Q.F.L.A.TO1.A.IE.A.5A.N.5J.N,Q:Quarterly,F:FX and break adjusted change (BIS calculated),L:Total liabilities,A:All instruments,TO1:All currencies,A:All currencies (=D+F+U),IE:Ireland,"A:All reporting banks/institutions (domestic, foreign, consortium and unclassified)",5A:All reporting countries,"N:Non-banks, total",5J:All countries (total),N:Cross-border,US dollar,Millions,3/31/2020,F:Free,,A:Normal value,696.578
